split_level,outer_fold,inner_fold,role,row_index,query_id,group_id,truth,label,intent
outer,0,,train,570,q_01123,g0570,0,irrelevant,Acknowledgment
outer,0,,train,571,q_01744,g0571,1,relevant,Delivery confirmation
outer,0,,train,572,q_00546,g0572,1,relevant,Medical
outer,0,,train,573,q_00916,g0573,1,relevant,Medical
outer,0,,train,575,q_00035,g0575,0,irrelevant,Greeting
outer,0,,train,576,q_01451,g0576,0,irrelevant,Acknowledgment
outer,0,,train,577,q_00042,g0577,0,irrelevant,Greeting
outer,0,,train,578,q_01696,g0578,1,relevant,Language change
outer,0,,train,579,q_00607,g0579,1,relevant,Medical
outer,0,,train,580,q_00176,g0580,0,irrelevant,Acknowledgment
outer,0,,train,581,q_00211,g0581,0,irrelevant,Spam
outer,0,,train,582,q_01069,g0582,1,relevant,Other
outer,0,,train,583,q_01348,g0583,0,irrelevant,Acknowledgment
outer,0,,train,585,q_00761,g0584,1,relevant,Medical
outer,0,,train,586,q_00526,g0585,1,relevant,Medical
outer,0,,train,587,q_01055,g0586,1,relevant,Other
outer,0,,train,588,q_00396,g0587,1,relevant,Medical
outer,0,,train,589,q_01790,g0588,1,relevant,Delivery confirmation
outer,0,,train,591,q_01383,g0590,0,irrelevant,Acknowledgment
outer,0,,train,592,q_01043,g0591,0,irrelevant,Spam
outer,0,,train,593,q_00078,g0592,0,irrelevant,Greeting
outer,0,,train,594,q_00836,g0593,1,relevant,Medical
outer,0,,train,595,q_01025,g0594,1,relevant,Date
outer,0,,train,596,q_00779,g0595,1,relevant,Medical
outer,0,,train,597,q_01616,g0596,0,irrelevant,OSS
outer,0,,train,598,q_01618,g0597,0,irrelevant,OSS
outer,0,,train,600,q_01739,g0599,1,relevant,Delivery confirmation
outer,0,,train,601,q_00461,g0600,1,relevant,Medical
outer,0,,train,602,q_00614,g0601,1,relevant,Medical
outer,0,,train,603,q_00762,g0602,1,relevant,Medical
outer,0,,train,605,q_00689,g0604,1,relevant,Medical
outer,0,,train,606,q_00001,g0605,0,irrelevant,Greeting
outer,0,,train,607,q_00594,g0606,1,relevant,Medical
outer,0,,train,610,q_00909,g0609,1,relevant,Medical
outer,0,,train,611,q_00181,g0610,0,irrelevant,Acknowledgment
outer,0,,train,612,q_00318,g0611,1,relevant,Language change
outer,0,,train,614,q_01545,g0613,0,irrelevant,OSS
outer,0,,train,615,q_00963,g0614,1,relevant,Medical
outer,0,,train,616,q_01666,g0615,1,relevant,Language change
outer,0,,train,617,q_01644,g0616,0,irrelevant,OSS
outer,0,,train,618,q_01065,g0617,1,relevant,Other
outer,0,,train,620,q_00358,g0619,1,relevant,Medical
outer,0,,train,621,q_01192,g0620,0,irrelevant,Acknowledgment
outer,0,,train,622,q_01207,g0621,1,relevant,Feedback
outer,0,,train,623,q_00136,g0622,0,irrelevant,Acknowledgment
outer,0,,train,624,q_01142,g0623,0,irrelevant,Acknowledgment
outer,0,,train,625,q_00516,g0624,1,relevant,Medical
outer,0,,train,626,q_00597,g0625,1,relevant,Medical
outer,0,,train,627,q_00424,g0626,1,relevant,Medical
outer,0,,train,628,q_00735,g0627,1,relevant,Medical
outer,0,,train,629,q_01497,g0628,0,irrelevant,Acknowledgment
outer,0,,train,631,q_00617,g0630,1,relevant,Medical
outer,0,,train,632,q_00748,g0631,1,relevant,Medical
outer,0,,train,634,q_01127,g0633,0,irrelevant,Acknowledgment
outer,0,,train,635,q_01023,g0634,1,relevant,Date
outer,0,,train,636,q_00099,g0635,0,irrelevant,Acknowledgment
outer,0,,train,637,q_00625,g0636,1,relevant,Medical
outer,0,,train,638,q_01331,g0637,0,irrelevant,Acknowledgment
outer,0,,train,641,q_01053,g0640,1,relevant,Medical
outer,0,,train,643,q_00246,g0642,1,relevant,Language change
outer,0,,train,644,q_00899,g0643,1,relevant,Medical
outer,0,,train,646,q_01787,g0645,1,relevant,Delivery confirmation
outer,0,,train,647,q_00979,g0646,0,irrelevant,Automated message
outer,0,,train,648,q_00980,g0647,0,irrelevant,Automated message
outer,0,,train,649,q_01269,g0648,1,relevant,Medical
outer,0,,train,650,q_01687,g0649,1,relevant,Language change
outer,0,,train,651,q_00038,g0650,0,irrelevant,Acknowledgment
outer,0,,train,652,q_00493,g0651,1,relevant,Medical
outer,0,,train,653,q_01372,g0652,0,irrelevant,Acknowledgment
outer,0,,train,654,q_00079,g0653,0,irrelevant,Greeting
outer,0,,train,655,q_01526,g0654,0,irrelevant,Acknowledgment
outer,0,,train,656,q_01677,g0655,1,relevant,Language change
outer,0,,train,657,q_01046,g0656,1,relevant,Other
outer,0,,train,659,q_00311,g0658,1,relevant,Language change
outer,0,,train,660,q_01174,g0659,0,irrelevant,Acknowledgment
outer,0,,train,662,q_00530,g0661,1,relevant,Medical
outer,0,,train,663,q_00877,g0662,1,relevant,Medical
outer,0,,train,664,q_01734,g0663,1,relevant,Delivery confirmation
outer,0,,train,665,q_01599,g0664,0,irrelevant,OSS
outer,0,,train,666,q_00827,g0665,1,relevant,Medical
outer,0,,train,667,q_01298,g0666,0,irrelevant,Acknowledgment
outer,0,,train,668,q_00843,g0667,1,relevant,Medical
outer,0,,train,669,q_01625,g0668,0,irrelevant,OSS
outer,0,,train,670,q_00556,g0669,1,relevant,Medical
outer,0,,train,671,q_01425,g0670,1,relevant,Medical
outer,0,,train,672,q_01011,g0671,1,relevant,Date
outer,0,,train,675,q_00397,g0674,1,relevant,Medical
outer,0,,train,676,q_01330,g0675,0,irrelevant,Acknowledgment
outer,0,,train,677,q_00767,g0676,1,relevant,Medical
outer,0,,train,678,q_00837,g0677,1,relevant,Medical
outer,0,,train,679,q_00984,g0678,0,irrelevant,Automated message
outer,0,,train,681,q_00118,g0680,0,irrelevant,Acknowledgment
outer,0,,train,682,q_00412,g0681,1,relevant,Medical
outer,0,,train,683,q_00563,g0682,1,relevant,Medical
outer,0,,train,684,q_00168,g0683,0,irrelevant,Acknowledgment
outer,0,,train,686,q_00060,g0685,0,irrelevant,Greeting
outer,0,,train,688,q_01105,g0687,1,relevant,Medical
outer,0,,train,689,q_00809,g0688,1,relevant,Medical
outer,0,,train,690,q_00773,g0689,1,relevant,Other
outer,0,,train,691,q_00824,g0690,1,relevant,Medical
outer,0,,train,692,q_01759,g0691,1,relevant,Delivery confirmation
outer,0,,train,693,q_01674,g0692,1,relevant,Language change
outer,0,,train,694,q_01054,g0693,1,relevant,Other
outer,0,,train,695,q_01197,g0694,0,irrelevant,Acknowledgment
outer,0,,train,696,q_00864,g0695,1,relevant,Medical
outer,0,,train,698,q_01206,g0697,0,irrelevant,Acknowledgment
outer,0,,train,699,q_01305,g0698,0,irrelevant,Acknowledgment
outer,0,,train,700,q_01803,g0699,1,relevant,Date
outer,0,,train,702,q_00709,g0701,1,relevant,Medical
outer,0,,train,703,q_00015,g0702,0,irrelevant,Greeting
outer,0,,train,704,q_01074,g0703,1,relevant,Other
outer,0,,train,705,q_01108,g0704,1,relevant,Medical
outer,0,,train,706,q_01756,g0705,1,relevant,Delivery confirmation
outer,0,,train,707,q_01470,g0706,0,irrelevant,Acknowledgment
outer,0,,train,708,q_00146,g0707,0,irrelevant,Acknowledgment
outer,0,,train,710,q_01309,g0709,0,irrelevant,Acknowledgment
outer,0,,train,711,q_01295,g0710,0,irrelevant,Acknowledgment
outer,0,,train,712,q_00900,g0711,1,relevant,Medical
outer,0,,train,713,q_00018,g0712,0,irrelevant,Greeting
outer,0,,train,714,q_01465,g0713,0,irrelevant,Acknowledgment
outer,0,,train,715,q_01532,g0714,0,irrelevant,Acknowledgment
outer,0,,train,716,q_01671,g0715,1,relevant,Language change
outer,0,,train,718,q_00270,g0717,1,relevant,Language change
outer,0,,train,720,q_01199,g0719,0,irrelevant,Acknowledgment
outer,0,,train,721,q_01396,g0720,0,irrelevant,Acknowledgment
outer,0,,train,722,q_00100,g0721,0,irrelevant,Acknowledgment
outer,0,,train,723,q_01409,g0722,0,irrelevant,Acknowledgment
outer,0,,train,724,q_01232,g0723,0,irrelevant,Acknowledgment
outer,0,,train,725,q_01153,g0724,0,irrelevant,Acknowledgment
outer,0,,train,726,q_01775,g0725,1,relevant,Delivery confirmation
outer,0,,train,728,q_01262,g0727,0,irrelevant,Acknowledgment
outer,0,,train,729,q_01308,g0728,0,irrelevant,Acknowledgment
outer,0,,train,730,q_00337,g0729,1,relevant,Medical
outer,0,,train,731,q_00708,g0730,1,relevant,Medical
outer,0,,train,732,q_00867,g0731,1,relevant,Medical
outer,0,,train,733,q_01080,g0732,1,relevant,Other
outer,0,,train,734,q_01324,g0733,1,relevant,Feedback
outer,0,,train,736,q_01352,g0735,0,irrelevant,Acknowledgment
outer,0,,train,737,q_01101,g0736,1,relevant,Other
outer,0,,train,738,q_00392,g0737,1,relevant,Medical
outer,0,,train,739,q_01429,g0738,0,irrelevant,Acknowledgment
outer,0,,train,740,q_00120,g0739,1,relevant,Other
outer,0,,train,742,q_00188,g0741,0,irrelevant,Acknowledgment
outer,0,,train,744,q_00143,g0743,0,irrelevant,Acknowledgment
outer,0,,train,745,q_01649,g0744,0,irrelevant,OSS
outer,0,,train,747,q_00442,g0746,1,relevant,Medical
outer,0,,train,748,q_01604,g0747,0,irrelevant,OSS
outer,0,,train,750,q_00826,g0749,1,relevant,Medical
outer,0,,train,752,q_00021,g0751,0,irrelevant,Greeting
outer,0,,train,753,q_01200,g0752,0,irrelevant,Acknowledgment
outer,0,,train,755,q_00559,g0754,1,relevant,Medical
outer,0,,train,756,q_00670,g0755,1,relevant,Medical
outer,0,,train,758,q_01356,g0757,1,relevant,Feedback
outer,0,,train,759,q_01440,g0758,0,irrelevant,Acknowledgment
outer,0,,train,760,q_00760,g0759,1,relevant,Medical
outer,0,,train,762,q_01726,g0761,1,relevant,Delivery confirmation
outer,0,,train,763,q_01189,g0762,0,irrelevant,Acknowledgment
outer,0,,train,765,q_01208,g0764,0,irrelevant,Acknowledgment
outer,0,,train,766,q_00468,g0765,1,relevant,Medical
outer,0,,train,767,q_00694,g0766,1,relevant,Medical
outer,0,,train,768,q_01150,g0767,0,irrelevant,Acknowledgment
outer,0,,train,770,q_01184,g0769,0,irrelevant,Acknowledgment
outer,0,,train,772,q_00447,g0771,1,relevant,Medical
outer,0,,train,773,q_00696,g0772,1,relevant,Medical
outer,0,,train,774,q_01239,g0773,0,irrelevant,Acknowledgment
outer,0,,train,775,q_00362,g0774,1,relevant,Medical
outer,0,,train,776,q_00497,g0775,1,relevant,Medical
outer,0,,train,777,q_00109,g0776,0,irrelevant,Acknowledgment
outer,0,,train,778,q_00292,g0777,1,relevant,Language change
outer,0,,train,779,q_01152,g0778,0,irrelevant,Acknowledgment
outer,0,,train,781,q_01094,g0780,1,relevant,Other
outer,0,,train,782,q_00714,g0781,1,relevant,Medical
outer,0,,train,783,q_00281,g0782,1,relevant,Language change
outer,0,,train,784,q_01697,g0783,1,relevant,Language change
outer,0,,train,786,q_01261,g0785,0,irrelevant,Acknowledgment
outer,0,,train,787,q_01229,g0786,0,irrelevant,Acknowledgment
outer,0,,train,788,q_01523,g0787,1,relevant,Feedback
outer,0,,train,789,q_01002,g0788,0,irrelevant,Automated message
outer,0,,train,790,q_00186,g0789,0,irrelevant,Acknowledgment
outer,0,,train,792,q_00390,g0791,1,relevant,Medical
outer,0,,train,793,q_01736,g0792,1,relevant,Delivery confirmation
outer,0,,train,794,q_00230,g0793,0,irrelevant,Spam
outer,0,,train,796,q_00633,g0795,1,relevant,Medical
outer,0,,train,799,q_00013,g0798,0,irrelevant,Greeting
outer,0,,train,801,q_01480,g0800,0,irrelevant,Acknowledgment
outer,0,,train,802,q_00795,g0801,1,relevant,Medical
outer,0,,train,803,q_01314,g0802,0,irrelevant,Acknowledgment
outer,0,,train,804,q_00039,g0803,0,irrelevant,Greeting
outer,0,,train,805,q_00108,g0804,1,relevant,Other
outer,0,,train,807,q_00603,g0806,1,relevant,Medical
outer,0,,train,808,q_01313,g0807,0,irrelevant,Acknowledgment
outer,0,,train,809,q_00328,g0808,1,relevant,Medical
outer,0,,train,810,q_00658,g0809,1,relevant,Medical
outer,0,,train,811,q_00545,g0810,1,relevant,Medical
outer,0,,train,813,q_00635,g0812,1,relevant,Medical
outer,0,,train,815,q_01066,g0814,1,relevant,Medical
outer,0,,train,816,q_00110,g0815,0,irrelevant,Acknowledgment
outer,0,,train,817,q_00659,g0816,1,relevant,Medical
outer,0,,train,819,q_01525,g0818,0,irrelevant,Acknowledgment
outer,0,,train,820,q_01095,g0819,1,relevant,Other
outer,0,,train,821,q_01376,g0820,0,irrelevant,OSS
outer,0,,train,822,q_00517,g0821,1,relevant,Medical
outer,0,,train,823,q_01477,g0822,1,relevant,Feedback
outer,0,,train,824,q_01126,g0823,0,irrelevant,Acknowledgment
outer,0,,train,827,q_01333,g0826,0,irrelevant,Acknowledgment
outer,0,,train,828,q_01075,g0827,1,relevant,Medical
outer,0,,train,830,q_01528,g0829,0,irrelevant,Acknowledgment
outer,0,,train,831,q_00403,g0830,1,relevant,Medical
outer,0,,train,832,q_00507,g0831,1,relevant,Medical
outer,0,,train,833,q_00420,g0832,1,relevant,Medical
outer,0,,train,834,q_01765,g0833,1,relevant,Delivery confirmation
outer,0,,train,835,q_01391,g0834,0,irrelevant,Acknowledgment
outer,0,,train,836,q_01700,g0835,1,relevant,Language change
outer,0,,train,837,q_00641,g0836,1,relevant,Medical
outer,0,,train,838,q_01529,g0837,1,relevant,Medical
outer,0,,train,839,q_00598,g0838,1,relevant,Medical
outer,0,,train,840,q_00692,g0839,1,relevant,Medical
outer,0,,train,842,q_00584,g0841,1,relevant,Medical
outer,0,,train,843,q_00056,g0842,0,irrelevant,Greeting
outer,0,,train,844,q_00070,g0843,0,irrelevant,Greeting
outer,0,,train,846,q_00500,g0845,1,relevant,Medical
outer,0,,train,847,q_01586,g0846,0,irrelevant,OSS
outer,0,,train,848,q_01679,g0847,1,relevant,Language change
outer,0,,train,849,q_00126,g0848,0,irrelevant,Acknowledgment
outer,0,,train,850,q_01209,g0849,0,irrelevant,Acknowledgment
outer,0,,train,851,q_00859,g0850,1,relevant,Medical
outer,0,,train,852,q_01580,g0851,0,irrelevant,OSS
outer,0,,train,853,q_01473,g0852,0,irrelevant,Acknowledgment
outer,0,,train,854,q_00031,g0853,0,irrelevant,Greeting
outer,0,,train,855,q_01379,g0854,0,irrelevant,Acknowledgment
outer,0,,train,856,q_01793,g0855,1,relevant,Date
outer,0,,train,858,q_00158,g0857,0,irrelevant,Acknowledgment
outer,0,,train,859,q_00352,g0858,1,relevant,Medical
outer,0,,train,860,q_00399,g0859,1,relevant,Medical
outer,0,,train,861,q_00715,g0860,1,relevant,Medical
outer,0,,train,862,q_00970,g0861,0,irrelevant,Automated message
outer,0,,train,864,q_00041,g0863,0,irrelevant,Greeting
outer,0,,train,866,q_01051,g0865,1,relevant,Medical
outer,0,,train,867,q_00679,g0866,1,relevant,Medical
outer,0,,train,868,q_00948,g0867,1,relevant,Medical
outer,0,,train,870,q_01243,g0869,0,irrelevant,Acknowledgment
outer,0,,train,871,q_01289,g0870,0,irrelevant,Acknowledgment
outer,0,,train,873,q_01484,g0872,1,relevant,Feedback
outer,0,,train,874,q_00566,g0873,1,relevant,Medical
outer,0,,train,875,q_00513,g0874,1,relevant,Medical
outer,0,,train,876,q_00400,g0875,1,relevant,Medical
outer,0,,train,877,q_00043,g0876,0,irrelevant,Greeting
outer,0,,train,878,q_00810,g0877,1,relevant,Medical
outer,0,,train,879,q_00840,g0878,1,relevant,Medical
outer,0,,train,880,q_01399,g0879,1,relevant,Delivery confirmation
outer,0,,train,881,q_01741,g0880,1,relevant,Delivery confirmation
outer,0,,train,882,q_01260,g0881,0,irrelevant,Acknowledgment
outer,0,,train,883,q_01461,g0882,0,irrelevant,Acknowledgment
outer,0,,train,884,q_00930,g0883,1,relevant,Medical
outer,0,,train,885,q_00349,g0884,1,relevant,Medical
outer,0,,train,886,q_01024,g0885,1,relevant,Date
outer,0,,train,887,q_00191,g0886,0,irrelevant,Acknowledgment
outer,0,,train,888,q_00192,g0887,0,irrelevant,Acknowledgment
outer,0,,train,889,q_00161,g0888,1,relevant,Other
outer,0,,train,890,q_01519,g0889,1,relevant,Medical
outer,0,,train,891,q_01597,g0890,0,irrelevant,OSS
outer,0,,train,893,q_00425,g0892,1,relevant,Medical
outer,0,,train,894,q_00309,g0893,1,relevant,Language change
outer,0,,train,895,q_00137,g0894,0,irrelevant,Acknowledgment
outer,0,,train,896,q_01535,g0895,0,irrelevant,Acknowledgment
outer,0,,train,897,q_00002,g0896,0,irrelevant,Greeting
outer,0,,train,899,q_01016,g0898,1,relevant,Date
outer,0,,train,900,q_00320,g0899,1,relevant,Language change
outer,0,,train,901,q_00130,g0900,0,irrelevant,Acknowledgment
outer,0,,train,902,q_00051,g0901,0,irrelevant,Greeting
outer,0,,test,8,q_00736,g0008,1,relevant,Medical
outer,0,,test,24,q_01204,g0024,0,irrelevant,Acknowledgment
outer,0,,test,33,q_00107,g0033,0,irrelevant,Acknowledgment
outer,0,,test,46,q_01457,g0046,1,relevant,Other
outer,0,,test,47,q_00586,g0047,1,relevant,Medical
outer,0,,test,50,q_01294,g0050,0,irrelevant,Acknowledgment
outer,0,,test,56,q_00740,g0056,1,relevant,Medical
outer,0,,test,59,q_01375,g0059,0,irrelevant,Acknowledgment
outer,0,,test,60,q_01166,g0060,0,irrelevant,Acknowledgment
outer,0,,test,62,q_00417,g0062,1,relevant,Medical
outer,0,,test,66,q_00731,g0066,1,relevant,Medical
outer,0,,test,72,q_00128,g0072,0,irrelevant,Acknowledgment
outer,0,,test,74,q_01645,g0074,0,irrelevant,OSS
outer,0,,test,75,q_01276,g0075,0,irrelevant,Acknowledgment
outer,0,,test,80,q_00341,g0080,1,relevant,Medical
outer,0,,test,82,q_00355,g0082,1,relevant,Medical
outer,0,,test,84,q_00074,g0084,0,irrelevant,Greeting
outer,0,,test,89,q_00643,g0089,1,relevant,Medical
outer,0,,test,90,q_01037,g0090,1,relevant,Other
outer,0,,test,93,q_00495,g0093,1,relevant,Medical
outer,0,,test,94,q_00609,g0094,1,relevant,Medical
outer,0,,test,96,q_00207,g0096,0,irrelevant,Acknowledgment
outer,0,,test,98,q_00169,g0098,0,irrelevant,Acknowledgment
outer,0,,test,100,q_00564,g0100,1,relevant,Medical
outer,0,,test,104,q_01431,g0104,0,irrelevant,Acknowledgment
outer,0,,test,111,q_00398,g0111,1,relevant,Medical
outer,0,,test,115,q_01455,g0115,0,irrelevant,Acknowledgment
outer,0,,test,120,q_00177,g0120,1,relevant,Other
outer,0,,test,126,q_00008,g0126,0,irrelevant,Greeting
outer,0,,test,127,q_00472,g0127,1,relevant,Medical
outer,0,,test,128,q_01634,g0128,0,irrelevant,OSS
outer,0,,test,131,q_00172,g0131,0,irrelevant,Acknowledgment
outer,0,,test,133,q_01478,g0133,1,relevant,Feedback
outer,0,,test,135,q_01329,g0135,0,irrelevant,Acknowledgment
outer,0,,test,137,q_00115,g0137,0,irrelevant,Acknowledgment
outer,0,,test,146,q_00462,g0146,1,relevant,Medical
outer,0,,test,150,q_00075,g0150,0,irrelevant,Greeting
outer,0,,test,152,q_01598,g0152,0,irrelevant,OSS
outer,0,,test,156,q_01590,g0156,0,irrelevant,OSS
outer,0,,test,163,q_00842,g0163,1,relevant,Medical
outer,0,,test,173,q_00786,g0173,1,relevant,Medical
outer,0,,test,175,q_01595,g0175,0,irrelevant,OSS
outer,0,,test,183,q_00576,g0183,1,relevant,Medical
outer,0,,test,184,q_00201,g0184,1,relevant,Other
outer,0,,test,201,q_01503,g0201,0,irrelevant,Acknowledgment
outer,0,,test,208,q_01249,g0208,0,irrelevant,Acknowledgment
outer,0,,test,213,q_01225,g0213,0,irrelevant,Acknowledgment
outer,0,,test,215,q_00588,g0215,1,relevant,Medical
outer,0,,test,220,q_00235,g0220,1,relevant,Language change
outer,0,,test,221,q_00983,g0221,0,irrelevant,Automated message
outer,0,,test,223,q_00863,g0223,1,relevant,Medical
outer,0,,test,228,q_00770,g0228,1,relevant,Medical
outer,0,,test,242,q_00023,g0242,0,irrelevant,Greeting
outer,0,,test,244,q_01605,g0244,0,irrelevant,OSS
outer,0,,test,250,q_00011,g0250,0,irrelevant,Greeting
outer,0,,test,259,q_00334,g0259,1,relevant,Medical
outer,0,,test,261,q_01191,g0261,0,irrelevant,Acknowledgment
outer,0,,test,262,q_01419,g0262,0,irrelevant,Acknowledgment
outer,0,,test,274,q_01788,g0274,1,relevant,Delivery confirmation
outer,0,,test,279,q_01544,g0279,0,irrelevant,OSS
outer,0,,test,283,q_01410,g0283,0,irrelevant,Acknowledgment
outer,0,,test,288,q_01733,g0288,1,relevant,Delivery confirmation
outer,0,,test,289,q_00127,g0289,0,irrelevant,Acknowledgment
outer,0,,test,294,q_01259,g0294,0,irrelevant,Acknowledgment
outer,0,,test,298,q_00244,g0298,1,relevant,Language change
outer,0,,test,299,q_00578,g0299,1,relevant,Medical
outer,0,,test,306,q_00812,g0306,1,relevant,Medical
outer,0,,test,308,q_00298,g0308,1,relevant,Language change
outer,0,,test,311,q_01623,g0311,0,irrelevant,OSS
outer,0,,test,312,q_01279,g0312,0,irrelevant,Acknowledgment
outer,0,,test,315,q_00744,g0315,1,relevant,Medical
outer,0,,test,329,q_01056,g0329,1,relevant,Other
outer,0,,test,330,q_00433,g0330,1,relevant,Medical
outer,0,,test,335,q_00156,g0335,0,irrelevant,Acknowledgment
outer,0,,test,341,q_01036,g0341,1,relevant,Date
outer,0,,test,344,q_00716,g0344,1,relevant,Medical
outer,0,,test,345,q_01343,g0345,0,irrelevant,Acknowledgment
outer,0,,test,359,q_00378,g0359,1,relevant,Medical
outer,0,,test,364,q_00611,g0364,1,relevant,Medical
outer,0,,test,367,q_00448,g0367,1,relevant,Medical
outer,0,,test,368,q_01646,g0368,1,relevant,Other
outer,0,,test,377,q_00985,g0377,0,irrelevant,Automated message
outer,0,,test,380,q_00944,g0380,1,relevant,Medical
outer,0,,test,386,q_00242,g0386,1,relevant,Language change
outer,0,,test,388,q_00778,g0388,1,relevant,Medical
outer,0,,test,389,q_00561,g0389,1,relevant,Medical
outer,0,,test,399,q_01557,g0399,0,irrelevant,OSS
outer,0,,test,401,q_00797,g0401,1,relevant,Medical
outer,0,,test,403,q_00394,g0403,1,relevant,Medical
outer,0,,test,404,q_00803,g0404,1,relevant,Medical
outer,0,,test,410,q_00628,g0410,1,relevant,Medical
