query_id,intent,label,space,nearest_distance,label_agreement_k15
q_00643,Medical,relevant,C,0.613301,0.8666666666666667
q_01037,Other,relevant,C,0.6253458,0.26666666666666666
q_00199,Other,relevant,C,0.49351472,0.3333333333333333
q_00479,Medical,relevant,C,0.59020674,0.9333333333333333
q_00495,Medical,relevant,C,0.43703848,0.8666666666666667
q_00609,Medical,relevant,C,0.43582308,0.9333333333333333
q_01403,Acknowledgment,irrelevant,C,0.20701504,0.8666666666666667
q_00207,Acknowledgment,irrelevant,C,0.6962267,0.2
q_01584,OSS,irrelevant,C,0.5475172,0.5333333333333333
q_00169,Acknowledgment,irrelevant,C,0.60056937,0.8
q_01657,OSS,irrelevant,C,0.5624087,0.4666666666666667
q_00564,Medical,relevant,C,0.47379452,0.9333333333333333
q_00434,Medical,relevant,C,0.6188405,0.6
q_00236,Language change,relevant,C,0.6493913,0.4
q_00382,Medical,relevant,C,0.53260034,1.0
q_01431,Acknowledgment,irrelevant,C,0.101878524,0.8666666666666667
q_01373,Feedback,relevant,C,0.33100802,0.3333333333333333
q_00359,Medical,relevant,C,0.4791479,0.8666666666666667
q_01801,Date,relevant,C,0.21629572,1.0
q_01776,Delivery confirmation,relevant,C,0.4947909,0.9333333333333333
q_01198,Acknowledgment,irrelevant,C,0.48849386,1.0
q_01315,Feedback,relevant,C,0.34270597,0.8666666666666667
q_00398,Medical,relevant,C,0.5827157,0.5333333333333333
q_01453,Acknowledgment,irrelevant,C,0.47388935,0.4666666666666667
q_00195,Acknowledgment,irrelevant,C,0.35367614,1.0
q_01092,Other,relevant,C,0.4489209,0.8
q_01455,Acknowledgment,irrelevant,C,0.5312832,0.26666666666666666
q_01705,Language change,relevant,C,0.28906226,1.0
q_01655,OSS,irrelevant,C,0.56180733,0.4
q_00685,Medical,relevant,C,0.53996414,1.0
q_00990,Automated message,irrelevant,C,0.3853432,1.0
q_00177,Other,relevant,C,0.3321634,0.2
q_01695,Language change,relevant,C,0.4556526,0.26666666666666666
q_01098,Other,relevant,C,0.64989924,0.8
q_00942,Medical,relevant,C,0.41646332,1.0
q_00793,Medical,relevant,C,0.5238899,1.0
q_00435,Medical,relevant,C,0.5214484,0.8
q_00008,Greeting,irrelevant,C,0.5341285,0.5333333333333333
q_00472,Medical,relevant,C,0.65002906,0.26666666666666666
q_01634,OSS,irrelevant,C,0.48165703,0.06666666666666667
q_01338,Acknowledgment,irrelevant,C,0.2830748,0.8666666666666667
q_00855,Medical,relevant,C,0.72543955,0.8
q_00172,Acknowledgment,irrelevant,C,0.16450983,0.8666666666666667
q_00547,Medical,relevant,C,0.58931357,1.0
q_01478,Feedback,relevant,C,0.3572992,0.13333333333333333
q_01615,OSS,irrelevant,C,0.50897443,0.4666666666666667
q_01329,Acknowledgment,irrelevant,C,0.3067177,0.8666666666666667
q_01551,OSS,irrelevant,C,0.6095968,0.5333333333333333
q_00115,Acknowledgment,irrelevant,C,0.37641674,0.5333333333333333
q_01796,Date,relevant,C,0.3119319,1.0
q_01286,Acknowledgment,irrelevant,C,0.25814104,1.0
q_00464,Medical,relevant,C,0.5793525,0.4666666666666667
q_00148,Acknowledgment,irrelevant,C,0.24978161,1.0
q_01278,Acknowledgment,irrelevant,C,0.25165194,1.0
q_00510,Medical,relevant,C,0.4433658,0.8666666666666667
q_01332,Acknowledgment,irrelevant,C,0.5110993,0.3333333333333333
q_00229,Spam,irrelevant,C,0.6066601,0.4666666666666667
q_00462,Medical,relevant,C,0.4695478,1.0
q_01380,Acknowledgment,irrelevant,C,0.44354242,0.8666666666666667
q_01040,Medical,relevant,C,0.44816577,1.0
q_01479,Acknowledgment,irrelevant,C,0.12758619,0.8666666666666667
q_00075,Greeting,irrelevant,C,0.40384102,0.6
q_00014,Greeting,irrelevant,C,0.07841152,0.8666666666666667
q_01598,OSS,irrelevant,C,0.4742722,0.06666666666666667
q_00135,Acknowledgment,irrelevant,C,0.5248432,0.9333333333333333
q_01699,Language change,relevant,C,0.41161615,1.0
q_01689,Language change,relevant,C,0.5876962,0.4666666666666667
q_01590,OSS,irrelevant,C,0.5181869,0.5333333333333333
q_01567,OSS,irrelevant,C,0.18250233,0.8
q_01712,Language change,relevant,C,0.31224197,0.8666666666666667
q_00180,Acknowledgment,irrelevant,C,0.30551535,1.0
q_00757,Medical,relevant,C,0.50301164,1.0
q_00758,Medical,relevant,C,0.37672246,1.0
q_00339,Medical,relevant,C,0.5730816,1.0
q_00842,Medical,relevant,C,0.634935,0.8666666666666667
q_01164,Acknowledgment,irrelevant,C,0.3218063,0.9333333333333333
q_00535,Medical,relevant,C,0.40609872,0.8666666666666667
q_01205,Acknowledgment,irrelevant,C,0.13964587,0.8
q_00663,Medical,relevant,C,0.42874765,0.7333333333333333
q_00807,Medical,relevant,C,0.41714782,1.0
q_00595,Medical,relevant,C,0.4577003,1.0
q_01049,Spam,irrelevant,C,0.6095968,0.2
q_01637,OSS,irrelevant,C,0.46712816,0.26666666666666666
q_01610,OSS,irrelevant,C,0.4828189,0.6666666666666666
q_00786,Medical,relevant,C,0.51666075,1.0
q_00813,Medical,relevant,C,0.50301164,0.9333333333333333
q_01595,OSS,irrelevant,C,0.38597244,0.4666666666666667
q_00856,Medical,relevant,C,0.38159728,0.8
q_01502,Acknowledgment,irrelevant,C,0.6699819,0.4666666666666667
q_00441,Medical,relevant,C,0.49263847,0.9333333333333333
q_00117,Other,relevant,C,0.5812447,0.6666666666666666
q_01413,Acknowledgment,irrelevant,C,0.33100802,0.8666666666666667
q_00190,Acknowledgment,irrelevant,C,0.48399615,1.0
q_01301,Acknowledgment,irrelevant,C,0.424829,1.0
q_00576,Medical,relevant,C,0.4193384,1.0
q_00201,Other,relevant,C,0.40507978,0.3333333333333333
q_00360,Medical,relevant,C,0.5693401,1.0
q_00277,Language change,relevant,C,0.4033922,1.0
q_01079,Medical,relevant,C,0.43332613,0.9333333333333333
q_00700,Medical,relevant,C,0.6052766,1.0
q_01546,OSS,irrelevant,C,0.42007774,1.0
q_00958,Medical,relevant,C,0.62529707,1.0
q_00600,Medical,relevant,C,0.46231782,0.9333333333333333
q_01805,Date,relevant,C,0.14178932,1.0
q_01778,Delivery confirmation,relevant,C,0.3467492,1.0
q_01336,Acknowledgment,irrelevant,C,0.11167836,0.8666666666666667
q_01104,Other,relevant,C,0.46480852,0.9333333333333333
q_01543,OSS,irrelevant,C,0.551378,0.5333333333333333
q_00319,Language change,relevant,C,0.30451763,1.0
q_01082,Medical,relevant,C,0.6513566,0.4
q_00784,Medical,relevant,C,0.49473393,1.0
q_01099,Other,relevant,C,0.28888524,0.8666666666666667
q_01503,Acknowledgment,irrelevant,C,0.39784664,0.8
q_01365,Acknowledgment,irrelevant,C,0.6392367,0.6666666666666666
q_01027,Medical,relevant,C,0.32521534,1.0
q_00962,Medical,relevant,C,0.6712395,0.5333333333333333
q_00782,Medical,relevant,C,0.4187848,1.0
q_00754,Medical,relevant,C,0.4033708,0.9333333333333333
q_01703,Language change,relevant,C,0.27565652,1.0
q_01249,Acknowledgment,irrelevant,C,0.10117006,1.0
q_00851,Medical,relevant,C,0.5889919,1.0
q_01052,Other,relevant,C,0.25322425,0.26666666666666666
q_01334,Acknowledgment,irrelevant,C,0.44731283,0.8
q_00272,Language change,relevant,C,0.2959333,1.0
q_01225,Acknowledgment,irrelevant,C,0.3081712,1.0
q_00574,Medical,relevant,C,0.63901645,0.6
q_00588,Medical,relevant,C,0.45306665,1.0
q_01010,Date,relevant,C,0.14178932,1.0
q_00264,Language change,relevant,C,0.3594473,1.0
q_01714,Delivery confirmation,relevant,C,0.43700552,1.0
q_00932,Medical,relevant,C,0.45052582,1.0
q_00235,Language change,relevant,C,0.63344824,0.6
q_00983,Automated message,irrelevant,C,0.56077635,0.9333333333333333
q_01481,Feedback,relevant,C,0.43477094,0.7333333333333333
q_00863,Medical,relevant,C,0.35467935,1.0
q_01030,Date,relevant,C,0.38664556,1.0
q_00534,Medical,relevant,C,0.60451066,0.8
q_00080,Greeting,irrelevant,C,0.34775817,0.9333333333333333
q_01547,OSS,irrelevant,C,0.46387637,0.7333333333333333
q_00770,Medical,relevant,C,0.37143654,1.0
q_00722,Medical,relevant,C,0.5864114,1.0
q_01730,Delivery confirmation,relevant,C,0.3543151,1.0
q_01435,Feedback,relevant,C,0.52664,0.2
q_00626,Medical,relevant,C,0.5487775,0.6
q_01685,Language change,relevant,C,0.17435712,1.0
q_01764,Delivery confirmation,relevant,C,0.19968462,1.0
q_01441,Acknowledgment,irrelevant,C,0.43290353,0.8
q_00036,Greeting,irrelevant,C,0.23266667,0.8
q_00450,Medical,relevant,C,0.47043288,0.9333333333333333
q_01660,OSS,irrelevant,C,0.4841118,0.3333333333333333
q_01107,Other,relevant,C,0.577131,0.8666666666666667
q_00680,Medical,relevant,C,0.49255276,0.9333333333333333
q_01186,Acknowledgment,irrelevant,C,0.22817498,0.8
q_00023,Greeting,irrelevant,C,0.19019842,1.0
q_00947,Medical,relevant,C,0.51285386,1.0
q_01605,OSS,irrelevant,C,0.4647022,0.26666666666666666
q_01400,Acknowledgment,irrelevant,C,0.39554793,0.8666666666666667
q_00606,Medical,relevant,C,0.6671698,0.8
q_01133,Acknowledgment,irrelevant,C,0.30607402,0.8666666666666667
q_01161,Delivery confirmation,relevant,C,0.44455612,0.06666666666666667
q_01499,Feedback,relevant,C,0.5739805,0.4
q_00011,Greeting,irrelevant,C,0.69189596,0.6
q_00599,Medical,relevant,C,0.5615021,0.8666666666666667
q_00529,Medical,relevant,C,0.55903554,0.8666666666666667
q_00567,Medical,relevant,C,0.30536193,0.8
q_00426,Medical,relevant,C,0.462781,1.0
q_00543,Medical,relevant,C,0.48639572,0.8
q_00067,Greeting,irrelevant,C,0.20031178,0.8666666666666667
q_01097,Other,relevant,C,0.47506213,0.8666666666666667
q_00388,Medical,relevant,C,0.48249018,0.7333333333333333
q_00334,Medical,relevant,C,0.62696314,1.0
q_00087,Greeting,irrelevant,C,0.08285749,0.9333333333333333
q_01191,Acknowledgment,irrelevant,C,0.20342642,0.8666666666666667
q_01419,Acknowledgment,irrelevant,C,0.4913646,0.6666666666666666
q_01214,Feedback,relevant,C,0.39723802,0.4
q_01247,Acknowledgment,irrelevant,C,0.40052223,0.9333333333333333
q_00532,Medical,relevant,C,0.6216568,0.8
q_00568,Medical,relevant,C,0.4029323,0.6666666666666666
q_01067,Other,relevant,C,0.3806454,0.4666666666666667
q_01290,Acknowledgment,irrelevant,C,0.3238107,1.0
q_00114,Other,relevant,C,0.6368122,0.5333333333333333
q_00105,Other,relevant,C,0.4489209,0.6
q_00675,Medical,relevant,C,0.4955362,0.8666666666666667
q_00634,Medical,relevant,C,0.42035657,0.8
q_00572,Medical,relevant,C,0.4029323,0.8666666666666667
q_01788,Delivery confirmation,relevant,C,0.3244838,0.5333333333333333
q_00159,Acknowledgment,irrelevant,C,0.18223041,1.0
q_01486,Feedback,relevant,C,0.37717277,0.9333333333333333
q_01748,Delivery confirmation,relevant,C,0.44750726,0.8666666666666667
q_01527,Delivery confirmation,relevant,C,0.37717277,1.0
q_01544,OSS,irrelevant,C,0.42965478,0.4
q_00452,Medical,relevant,C,0.4795413,0.7333333333333333
q_01550,Other,relevant,C,0.65102065,0.8666666666666667
q_01662,OSS,irrelevant,C,0.50549066,0.6666666666666666
q_01410,Acknowledgment,irrelevant,C,0.66939366,0.6
q_01350,Feedback,relevant,C,0.3300991,0.9333333333333333
q_01176,Acknowledgment,irrelevant,C,0.42634624,0.2
q_01558,OSS,irrelevant,C,0.491809,0.5333333333333333
q_01682,Language change,relevant,C,0.30723357,1.0
q_01733,Delivery confirmation,relevant,C,0.41111064,0.9333333333333333
q_00127,Acknowledgment,irrelevant,C,0.20108908,0.9333333333333333
q_00134,Acknowledgment,irrelevant,C,0.18861306,0.9333333333333333
q_01690,Language change,relevant,C,0.31673837,1.0
q_00371,Medical,relevant,C,0.479918,1.0
q_01084,Other,relevant,C,0.5033133,0.8666666666666667
q_01259,Acknowledgment,irrelevant,C,0.16226077,1.0
q_00835,Medical,relevant,C,0.4392454,1.0
q_01359,Acknowledgment,irrelevant,C,0.49580508,1.0
q_01251,Acknowledgment,irrelevant,C,0.20954937,1.0
q_00244,Language change,relevant,C,0.17673159,1.0
q_00578,Medical,relevant,C,0.4433061,0.9333333333333333
q_00003,Greeting,irrelevant,C,0.6712999,0.13333333333333333
q_01238,Acknowledgment,irrelevant,C,0.2360841,1.0
q_01602,Other,relevant,C,0.63231015,0.6666666666666666
q_00956,Medical,relevant,C,0.5432782,0.2
q_01490,Acknowledgment,irrelevant,C,0.46997362,0.7333333333333333
q_00095,Acknowledgment,irrelevant,C,0.36277014,0.4666666666666667
q_00812,Medical,relevant,C,0.51909655,1.0
q_01727,Delivery confirmation,relevant,C,0.28254467,1.0
q_00298,Language change,relevant,C,0.3657745,1.0
q_00057,Greeting,irrelevant,C,0.18335736,1.0
q_00539,Medical,relevant,C,0.5426959,0.6
q_01623,OSS,irrelevant,C,0.4076668,0.8666666666666667
q_01279,Acknowledgment,irrelevant,C,0.2538153,0.8
q_00449,Medical,relevant,C,0.3913846,1.0
q_01458,Acknowledgment,irrelevant,C,0.36001825,0.5333333333333333
q_00744,Medical,relevant,C,0.48540878,1.0
q_00725,Medical,relevant,C,0.4621774,1.0
q_00789,Medical,relevant,C,0.3855996,1.0
q_01694,Language change,relevant,C,0.43521297,1.0
q_00052,Greeting,irrelevant,C,0.36668968,1.0
q_01366,Acknowledgment,irrelevant,C,0.45068234,0.4666666666666667
q_00223,Spam,irrelevant,C,0.5309915,0.6
q_00240,Language change,relevant,C,0.1151247,1.0
q_00991,Automated message,irrelevant,C,0.29964215,1.0
q_01462,Feedback,relevant,C,0.40052223,0.3333333333333333
q_00684,Medical,relevant,C,0.5605245,0.7333333333333333
q_00977,Automated message,irrelevant,C,0.36257046,1.0
q_00791,Medical,relevant,C,0.508204,1.0
q_00269,Language change,relevant,C,0.29430944,1.0
q_01056,Other,relevant,C,0.40899718,0.4666666666666667
q_00433,Medical,relevant,C,0.46151417,0.8666666666666667
q_00101,Other,relevant,C,0.35313606,0.5333333333333333
q_00923,Medical,relevant,C,0.52301496,0.9333333333333333
q_01093,Other,relevant,C,0.5606582,0.9333333333333333
q_01178,Acknowledgment,irrelevant,C,0.16226077,1.0
q_00156,Acknowledgment,irrelevant,C,0.452757,1.0
q_01721,Delivery confirmation,relevant,C,0.4830653,0.8
q_01211,Acknowledgment,irrelevant,C,0.08955318,0.8666666666666667
q_01415,Feedback,relevant,C,0.43203253,0.06666666666666667
q_01799,Date,relevant,C,0.37066686,1.0
q_01237,Acknowledgment,irrelevant,C,0.20732898,1.0
q_01036,Date,relevant,C,0.30663455,1.0
q_00511,Medical,relevant,C,0.5215713,1.0
q_00295,Language change,relevant,C,0.42479563,1.0
q_00716,Medical,relevant,C,0.4955362,0.9333333333333333
q_01343,Acknowledgment,irrelevant,C,0.2830748,0.9333333333333333
q_00296,Language change,relevant,C,0.30746847,1.0
q_01033,Date,relevant,C,0.27895248,1.0
q_01022,Date,relevant,C,0.2381106,1.0
q_01004,Automated message,irrelevant,C,0.4343335,0.8
q_00608,Medical,relevant,C,0.5111586,1.0
q_00644,Medical,relevant,C,0.4968474,0.7333333333333333
q_00429,Medical,relevant,C,0.4433658,0.9333333333333333
q_00261,Language change,relevant,C,0.3622439,1.0
q_00579,Medical,relevant,C,0.5955721,0.7333333333333333
q_00322,Language change,relevant,C,0.4556526,0.4666666666666667
q_00631,Medical,relevant,C,0.3842439,1.0
q_00502,Medical,relevant,C,0.5140537,0.8666666666666667
q_00305,Language change,relevant,C,0.28263724,1.0
q_00378,Medical,relevant,C,0.5102334,1.0
q_01669,Language change,relevant,C,0.29430944,1.0
q_00861,Medical,relevant,C,0.35221446,1.0
q_00908,Medical,relevant,C,0.59340674,0.8
q_00084,Greeting,irrelevant,C,0.23266667,0.8666666666666667
q_00611,Medical,relevant,C,0.50314647,0.7333333333333333
q_00287,Language change,relevant,C,0.2983886,1.0
q_01561,OSS,irrelevant,C,0.18250233,0.7333333333333333
q_00448,Medical,relevant,C,0.47952157,0.8666666666666667
q_01646,Other,relevant,C,0.37236607,0.26666666666666666
q_00200,Acknowledgment,irrelevant,C,0.30575967,1.0
q_01591,OSS,irrelevant,C,0.5321894,0.2
q_01014,Date,relevant,C,0.44863296,1.0
q_01015,Date,relevant,C,0.1316039,1.0
q_01750,Delivery confirmation,relevant,C,0.45379323,1.0
q_00852,Medical,relevant,C,0.4684729,0.9333333333333333
q_00290,Language change,relevant,C,0.5876962,0.3333333333333333
q_01215,Acknowledgment,irrelevant,C,0.47306663,1.0
q_00985,Automated message,irrelevant,C,0.34721637,0.8666666666666667
q_01794,Date,relevant,C,0.44750726,1.0
q_00217,Spam,irrelevant,C,0.5309915,0.4
q_00944,Medical,relevant,C,0.51757234,1.0
q_00489,Medical,relevant,C,0.4751281,1.0
q_00922,Medical,relevant,C,0.6497557,0.4
q_01466,Medical,relevant,C,0.4511214,0.3333333333333333
q_01121,Acknowledgment,irrelevant,C,0.25969803,1.0
q_01683,Language change,relevant,C,0.097846985,1.0
q_00242,Language change,relevant,C,0.1986503,1.0
q_01746,Delivery confirmation,relevant,C,0.446819,1.0
q_00778,Medical,relevant,C,0.45971102,1.0
q_00561,Medical,relevant,C,0.6069433,0.5333333333333333
q_01009,Date,relevant,C,0.30663455,1.0
q_01181,Acknowledgment,irrelevant,C,0.48429018,0.7333333333333333
q_01424,Acknowledgment,irrelevant,C,0.6383455,0.26666666666666666
q_01367,Acknowledgment,irrelevant,C,0.5220612,0.5333333333333333
q_01287,Feedback,relevant,C,0.46802515,0.2
q_01508,Acknowledgment,irrelevant,C,0.49691617,0.7333333333333333
q_00122,Acknowledgment,irrelevant,C,0.45774686,1.0
q_01438,Acknowledgment,irrelevant,C,0.303074,0.5333333333333333
q_01434,Acknowledgment,irrelevant,C,0.42352682,0.8666666666666667
q_01557,OSS,irrelevant,C,0.5977553,0.2
q_00490,Medical,relevant,C,0.42512953,1.0
q_00797,Medical,relevant,C,0.37143654,1.0
q_00077,Greeting,irrelevant,C,0.42936343,0.6
q_00394,Medical,relevant,C,0.51890326,0.8666666666666667
q_00803,Medical,relevant,C,0.56257975,1.0
q_01691,Language change,relevant,C,0.1480965,1.0
q_00741,Medical,relevant,C,0.33367312,1.0
q_00695,Medical,relevant,C,0.5513274,0.8666666666666667
q_01573,OSS,irrelevant,C,0.45939547,0.2
q_00224,Spam,irrelevant,C,0.57288975,0.6
q_00628,Medical,relevant,C,0.61315715,0.8666666666666667
q_00373,Medical,relevant,C,0.4807967,0.9333333333333333
q_01729,Delivery confirmation,relevant,C,0.35092622,0.9333333333333333
q_00253,Language change,relevant,C,0.22670317,1.0
q_00794,Medical,relevant,C,0.42764735,1.0
q_00662,Medical,relevant,C,0.60593927,0.8
q_00699,Medical,relevant,C,0.52982426,1.0
q_01020,Date,relevant,C,0.1316039,1.0
q_01341,Acknowledgment,irrelevant,C,0.62681246,0.8
q_00140,Acknowledgment,irrelevant,C,0.32905835,0.8666666666666667
q_00913,Medical,relevant,C,0.6446823,0.4
q_01268,Acknowledgment,irrelevant,C,0.20604503,1.0
q_01088,Medical,relevant,C,0.32521534,0.9333333333333333
q_01469,Acknowledgment,irrelevant,C,0.34633386,0.8
q_01797,Date,relevant,C,0.36608762,1.0
q_01487,Acknowledgment,irrelevant,C,0.39370042,0.4666666666666667
q_00904,Medical,relevant,C,0.4251083,1.0
q_00926,Medical,relevant,C,0.51314706,1.0
q_00780,Medical,relevant,C,0.3710413,1.0
q_01698,Language change,relevant,C,0.17673159,1.0
q_00113,Greeting,irrelevant,C,0.42936343,0.6666666666666666
q_01347,Acknowledgment,irrelevant,C,0.53767,0.8
q_00872,Medical,relevant,C,0.5495302,0.8666666666666667
q_01183,Acknowledgment,irrelevant,C,0.2182079,1.0
q_00798,Medical,relevant,C,0.23784178,1.0
q_01635,OSS,irrelevant,C,0.4569224,0.9333333333333333
q_01154,Acknowledgment,irrelevant,C,0.23193198,1.0
q_01500,Acknowledgment,irrelevant,C,0.27670318,0.9333333333333333
q_01201,Acknowledgment,irrelevant,C,0.14580327,1.0
q_00666,Medical,relevant,C,0.56604743,1.0
q_01411,Feedback,relevant,C,0.42965478,0.5333333333333333
q_00384,Medical,relevant,C,0.51890326,0.6
q_00387,Medical,relevant,C,0.50871104,0.9333333333333333
q_00406,Medical,relevant,C,0.5807934,1.0
q_00385,Medical,relevant,C,0.55680466,0.7333333333333333
q_00347,Medical,relevant,C,0.58367926,0.8666666666666667
q_00553,Medical,relevant,C,0.5078674,1.0
q_00571,Medical,relevant,C,0.4027102,1.0
q_01241,Acknowledgment,irrelevant,C,0.37858236,1.0
q_01717,Delivery confirmation,relevant,C,0.4610505,1.0
q_00815,Medical,relevant,C,0.50941885,1.0
q_00141,Acknowledgment,irrelevant,C,0.5927043,0.8
q_01210,Acknowledgment,irrelevant,C,0.31104428,0.9333333333333333
q_00660,Medical,relevant,C,0.3842439,1.0
q_00834,Medical,relevant,C,0.46176672,0.9333333333333333
q_00379,Medical,relevant,C,0.53735226,1.0
q_00316,Language change,relevant,C,0.2318418,1.0
q_00325,Language change,relevant,C,0.29415196,0.8
q_00370,Medical,relevant,C,0.5048829,1.0
q_00601,Medical,relevant,C,0.5241449,0.8
q_01566,OSS,irrelevant,C,0.65456665,0.2
q_01624,OSS,irrelevant,C,0.36842555,0.6666666666666666
q_00451,Medical,relevant,C,0.3607182,1.0
q_01168,Feedback,relevant,C,0.5321894,0.7333333333333333
q_00943,Medical,relevant,C,0.4450279,0.8
q_01297,Acknowledgment,irrelevant,C,0.45785415,0.8666666666666667
q_00094,Greeting,irrelevant,C,0.6992809,0.6
q_01141,Medical,relevant,C,0.40190524,0.2
q_00171,Acknowledgment,irrelevant,C,0.35848337,1.0
q_00509,Medical,relevant,C,0.48649454,0.9333333333333333
q_01713,Delivery confirmation,relevant,C,0.28439134,1.0
q_01774,Delivery confirmation,relevant,C,0.5649744,0.6
q_00086,Greeting,irrelevant,C,0.28485966,1.0
q_00846,Medical,relevant,C,0.35154724,1.0
q_01621,OSS,irrelevant,C,0.36842555,0.6
q_00145,Acknowledgment,irrelevant,C,0.18116969,1.0
q_00906,Medical,relevant,C,0.44328547,0.9333333333333333
q_01582,OSS,irrelevant,C,0.5447039,0.5333333333333333
q_00356,Medical,relevant,C,0.5183499,1.0
q_01722,Delivery confirmation,relevant,C,0.66814804,0.26666666666666666
q_01668,Other,relevant,C,0.47461098,0.4666666666666667
q_00818,Medical,relevant,C,0.54687196,1.0
q_00742,Medical,relevant,C,0.36656058,1.0
q_00805,Medical,relevant,C,0.6195643,0.9333333333333333
q_00266,Language change,relevant,C,0.24350983,1.0
q_00204,Acknowledgment,irrelevant,C,0.36219496,0.9333333333333333
q_00366,Medical,relevant,C,0.50606275,0.8666666666666667
q_01296,Acknowledgment,irrelevant,C,0.37242222,1.0
q_00247,Language change,relevant,C,0.5387379,0.5333333333333333
q_00391,Medical,relevant,C,0.53490156,0.8666666666666667
q_01042,Spam,irrelevant,C,0.7003988,0.3333333333333333
q_00945,Medical,relevant,C,0.70410943,0.6666666666666666
q_01620,OSS,irrelevant,C,0.3481952,0.6
q_00383,Medical,relevant,C,0.38220525,1.0
q_00533,Medical,relevant,C,0.4310215,0.8666666666666667
q_01344,Acknowledgment,irrelevant,C,0.4509465,0.9333333333333333
q_00268,Language change,relevant,C,0.21702635,1.0
q_00825,Medical,relevant,C,0.36656058,1.0
q_00291,Language change,relevant,C,0.34990954,1.0
q_00814,Medical,relevant,C,0.5238899,1.0
q_01265,Feedback,relevant,C,0.36304975,0.4
q_01146,Feedback,relevant,C,0.45661777,0.8
q_01766,Delivery confirmation,relevant,C,0.48358154,0.8666666666666667
q_01491,Greeting,irrelevant,C,0.6257808,0.4666666666666667
q_00678,Medical,relevant,C,0.5355494,0.9333333333333333
q_00071,Greeting,irrelevant,C,0.31689775,0.9333333333333333
q_01106,OSS,irrelevant,C,0.4892547,0.06666666666666667
q_01117,Acknowledgment,irrelevant,C,0.3314566,1.0
q_01619,OSS,irrelevant,C,0.3481952,0.6666666666666666
q_01318,Acknowledgment,irrelevant,C,0.22406667,0.8666666666666667
q_00591,Medical,relevant,C,0.45306665,0.8666666666666667
q_01188,Acknowledgment,irrelevant,C,0.358572,0.8666666666666667
q_01560,OSS,irrelevant,C,0.6370761,0.13333333333333333
q_01115,Feedback,relevant,C,0.43926746,0.13333333333333333
q_01437,Acknowledgment,irrelevant,C,0.5985143,0.5333333333333333
q_00966,Automated message,irrelevant,C,0.37974918,1.0
q_00902,Medical,relevant,C,0.6127484,0.26666666666666666
q_00975,Automated message,irrelevant,C,0.46402156,1.0
q_01193,Acknowledgment,irrelevant,C,0.35502207,1.0
q_01402,Acknowledgment,irrelevant,C,0.41988432,1.0
q_00538,Medical,relevant,C,0.44394165,0.8666666666666667
q_00639,Medical,relevant,C,0.6301484,0.8666666666666667
q_00896,Medical,relevant,C,0.5158091,0.6666666666666666
q_00243,Language change,relevant,C,0.1744262,1.0
q_01005,Automated message,irrelevant,C,0.6527964,0.4666666666666667
q_00701,Medical,relevant,C,0.5840939,0.9333333333333333
q_00995,Automated message,irrelevant,C,0.3853432,1.0
q_01656,Other,relevant,C,0.5702137,0.7333333333333333
q_00496,Medical,relevant,C,0.37567902,0.8
q_00672,Medical,relevant,C,0.50961256,1.0
q_01077,Other,relevant,C,0.5118346,0.5333333333333333
q_00792,Medical,relevant,C,0.5788032,1.0
q_00768,Medical,relevant,C,0.5441646,0.8666666666666667
q_01085,Medical,relevant,C,0.54168296,0.9333333333333333
q_01202,Acknowledgment,irrelevant,C,0.3218063,1.0
q_01138,Acknowledgment,irrelevant,C,0.3710751,0.5333333333333333
q_00743,Medical,relevant,C,0.46901286,1.0
q_00857,Medical,relevant,C,0.5115559,0.9333333333333333
q_00007,Other,relevant,C,0.47388935,0.4666666666666667
q_01585,OSS,irrelevant,C,0.37236607,0.4666666666666667
q_01539,Feedback,relevant,C,0.44684327,0.8666666666666667
q_01165,Feedback,relevant,C,0.51117855,0.3333333333333333
q_00257,Language change,relevant,C,0.31224197,1.0
q_00702,Medical,relevant,C,0.48230863,1.0
q_00996,Automated message,irrelevant,C,0.4196679,1.0
q_00386,Medical,relevant,C,0.5560748,0.9333333333333333
q_01492,Feedback,relevant,C,0.45689726,0.4
q_00405,Medical,relevant,C,0.48952717,0.9333333333333333
q_00274,Language change,relevant,C,0.097846985,1.0
q_00251,Language change,relevant,C,0.17435712,1.0
q_01509,Feedback,relevant,C,0.5371876,0.4
q_00711,Medical,relevant,C,0.48723078,0.9333333333333333
q_00346,Medical,relevant,C,0.58157116,1.0
q_00879,Medical,relevant,C,0.3137796,1.0
q_01688,Language change,relevant,C,0.36894262,1.0
q_01740,Delivery confirmation,relevant,C,0.19968462,1.0
q_01531,Acknowledgment,irrelevant,C,0.4295981,0.8
q_01382,Acknowledgment,irrelevant,C,0.358572,0.8666666666666667
q_00968,Automated message,irrelevant,C,0.031609178,0.9333333333333333
q_00431,Medical,relevant,C,0.5461793,1.0
q_00173,Acknowledgment,irrelevant,C,0.14806223,1.0
q_00870,Medical,relevant,C,0.41685092,1.0
q_00605,Medical,relevant,C,0.3913846,1.0
q_00144,Other,relevant,C,0.5789547,0.4666666666666667
q_01659,Other,relevant,C,0.5019398,0.26666666666666666
q_00066,Greeting,irrelevant,C,0.3445258,0.9333333333333333
q_00527,Medical,relevant,C,0.44781536,0.8666666666666667
q_00363,Medical,relevant,C,0.48249018,0.9333333333333333
q_00131,Acknowledgment,irrelevant,C,0.18861306,1.0
q_00409,Medical,relevant,C,0.6197836,0.9333333333333333
